LESKOVAC (KNIĆ),34232
LESKOVAC (LAZAREVAC),11564
LESKOVAC (PETROVAC),12300
LESKOVAC (ZAJEČAR),19343
LESKOVICA,18217
LESKOVICA,37230
LESKOVIK,18106
LESKOVIK,18314
LESKOVO,19256
LESNICA,17525
LEŠEVO,36220
LEŠJE,35255
LEŠNICA,15307
LEŠTANE,11309
LETOVICA,17520
LETOVIŠTE,17510
LEUŠIĆI,32308
LEVA REKA,17542
LEVIĆI,37242
LEVOSOJE,17520
LEVOVIK,18232
LEŽIMIR,22207
LIČIN DOL,16222
LIČJE,18245
LIJEVA REKA,36312
LIKODRA,15314
LINOVO,18217
LIPAR,25232
LIPE,11310
LIPENOVIĆ,15314
LIPICA,36320
LIPLJE,14246
LIPNICA,15300
LIPNICA,32222
LIPNICA,34230
LIPNIČKI ŠOR,15341
LIPOLIST,15305
LIPOVA,36210
LIPOVAC,17542
LIPOVAC,18225
LIPOVAC,32315
LIPOVAC,34310
LIPOVAC,37000
LIPOVAC,37215
LIPOVICA,16210
LIPOVICA,16230
LIPOVICA,16253
LIPOVICA,35213
LIS,32240
LISA,32250
LISICE,32240
LISINA,36353
LISO POLJE,14212
LISOVIĆ,11460
LIVAĐE,37225
LOBODER,37240
LOČEVCI,32304
LOĆIKA,18212
LOĆIKA,35274
LOJANICE,15225
LOK,21248
LOKVA,19350
LOKVE,26361
LOMNICA,35213
LOMNICA,35260
LONČANIK,14210
LONJIN,15320
LOPARDINCE,17520
LOPAŠ,31210
LOPAŠ,37243
LOPATANJ,14253
LOPATNICA,36341
LOPUŠNIK,12300
LOPUŽNJE,36300
LORET,31215
LOVCI,35204
LOVCI,37206
LOVĆENAC,24322
LOZAN,18208
LOZANE,16233
LOZANJ,32304
LOZNA,37240
LOZNAC,18213
LOZNICA,15300
LOZNICA (ČAČAK),32102
LOZNICA (VALJEVO),14222
LOZNIČKO POLJE,15300
LOZNO,36342
LOZOVIK,11317
LOZOVIK,35000
LUBNICA,19208
LUČANE,17520
LUČANI,32240
LUČANI (SELO),32240
LUČICA,12000
LUČICE,31300
LUČINA,37210
LUG,21315
LUG,31250
LUGARE,16232
LUGAVČINA,11321
LUKA,19234
LUKAR,35273
LUKARCE,17524
LUKARE,36300
LUKARE,36306
LUKARSKO GOŠEVO,36306
LUKAVAC,14222
LUKAVAC,37208
LUKAVICA,11550
LUKAVICA,18320
LUKAVICA,36320
LUKE,32250
LUKIĆEVO,23261
LUKINO SELO,23224
LUKOCREVO,36300
LUKOMIR,18412
LUKOVICA,35210
LUKOVO,17501
LUKOVO,18208
LUKOVO,18437
LUKOVO,19371
LUKOVO,36350
LUNJEVAC,11431
LUNJEVICA,32300
LUŽANE,18228
LUŽNICE,34325
LJANIK,17523
LJEŠNICA,12257
LJEŠTANSKO,31255
LJEVAJA,32304
LJIG,14240
LJILJANCE,17520
LJUBA,22255
LJUBANJE,31311
LJUBATOVICA,18310
LJUBAVA,37254
LJUBERAĐA,18217
LJUBIČEVAC,19328
LJUBIČEVAC,34323
LJUBIČEVO,12000
LJUBIĆ,32103
LJUBIĆ,34230
LJUBINCI,37235
LJUBINIĆ,11508
LJUBINJE,12253
LJUBIŠ,31209
LJUBOVIJA,15320
LJUKOVO,22321
LJULJACI,34205
LJUPTEN,18214
LJUŠA,18435
LJUTAJE,36312
LJUTEŽ,17514
LJUTICE,15220
LJUTICE,31213
LJUTOVA,18437
LJUTOVNICA,32300
LJUTOVO,24214
MAČEVAC,35208
MAČINA,18407
MAČJA STENA,18445
MAČKAT,31312
MAČKATICA,17530
MAČKOVAC,18430
MAČKOVAC,37251
MAČVANSKA MITROVICA,22000
MAČVANSKI PRIČINOVIĆ,15211
MAĆE,32253
MAĆEDONCE,16240
MAĆIJA,37215
MAĐARE,17523
MAĐER,31213
MAĐERE,18424
MAĐERE,37215
MAGAŠ,16244
MAGLIČ,36341
MAGLIĆ,21473
MAGOVO,18436
MAJDAN,23333
MAJDAN,32313
MAJDANPEK,19250
MAJDEVO,37222
MAJILOVAC,12221
MAJINOVIĆ,14255
MAJKOVAC,16233
MAJUR,15353
MAJUR,35270
MAKCE,12254
MAKOVIŠTE,31263
MAKREŠANE,37000
MAKVIŠTE,35237
MALA BILJANICA,16201
MALA BOSNA,24217
MALA BRAINA,16247
MALA BRESNICA,12254
MALA DRAGUŠA,18425
MALA DRENOVA,37246
MALA GRABOVNICA,16221
MALA GRABOVNICA,37220
MALA IVANČA,11233
MALA JASIKOVA,19224
MALA JEŽEVICA,31213
MALA KAMENICA,19322
MALA KOPAŠNICA,16221
MALA KOSANICA,18440
MALA KRSNA,11313
MALA KRUŠEVICA,37258
MALA MOŠTANICA,11261
MALA PLANA,11420
MALA PLANA,18423
MALA REKA,17525
MALA REKA,31250
MALA REKA,37204
MALA REMETA,22409
MALA SUGUBINA,37246
MALA VRANJSKA,15224
MALA VRBICA,11406
MALA VRBICA,19320
MALA VRBICA,34205
MALA VRBNICA,37220
MALA VRBNICA,37233
MALAJNICA,19303
MALČA,18207
MALE PČELICE,34216
MALE PČELICE,34218
MALE PIJACE,24414
MALE PIJACE,24416
MALEŠEVO,12223
MALEŠEVO,35265
MALETINA,37202
MALI BEOGRAD,24309
MALI BORAK,14226
MALI BOŠNJAK,15220
MALI CRLJENI,11566
MALI DRENOVAC,18212
MALI IĐOŠ,24321
MALI IZVOR,19347
MALI IZVOR,19370
MALI JASENOVAC,19209
MALI JOVANOVAC,18307
MALI KRČIMIR,18245
MALI KUPCI,37222
MALI PESAK,24417
MALI POPOVIĆ,35222
MALI POŽAREVAC,11235
MALI RADINCI,22400
MALI SUVODOL,18300
MALI ŠENJ,34325
MALI ŠILJEGOVAC,37201
MALI TRNOVAC,17528
MALI VRTOP,18245
MALI ZVORNIK,15318
MALI ŽAM,26337
MALO BAVANIŠTE,26223
MALO BONJINCE,18215
MALO CRNIĆE,12311
MALO GOLOVODE,37000
MALO GRADIŠTE,12312
MALO KRČMARE,34212
MALO KRUŠINCE,37205
MALO LAOLE,12306
MALO ORAŠJE,11328
MALO SREDIŠTE,26335
MALO VOJLOVCE,16232
MALOŠIŠTE,18415
MALJEVIĆ,14242
MALJUREVAC,12206
MANA,32255
MANAJLE,17514
MANASTIR,18206
MANASTIRICA,12304
MANASTIRICA,19321
MANASTIRIŠTE,16210
MANĐELOS,22208
MANIĆ,11461
MANOJLICA,18208
MANOJLOVCE,16201
MANOJLOVCI,34318
MANJAK,17514
MANJINAC,19340
MAOVI,15232
MARADIK,22327
MARENOVO,37257
MARGANCE,17508
MARGANCE,17525
MARGITA,26364
MARIČIĆE,18432
MARINA KUTINA,18240
MARINOVAC,19344
MARKOVA CRKVA,14223
MARKOVAC,11325
MARKOVAC,11400
MARKOVAC,26335
MARKOVICA,32243
MARKOVIĆE,18430
MARKOVIĆEVO,26373
MAROVAC,16246
MARŠIĆ,34203
MARŠIĆ,34209
MARTINCI,22222
MARTONOŠ,24417
MASKAR,34312
MASKARE,37262
MASKOVA,32258
MASLOŠEVO,34323
MASURICA,17530
MASUROVCI,18332
MAŠOVIĆE,36310
MATAROVA,18445
MATARUGE,31305
MATARUGE,36201
MATARUŠKA BANJA,36201
MATIJEVAC,15225
MAZARAĆ,17512
MAZGOŠ,18323
MAŽIĆI,31330
MEČJI DO,18363
MEČKOVAC,17501
MEDARE,36310
MEDEVCE,16247
MEDOJEVAC,35262
MEDOŠEVAC,11560
MEDOŠEVAC,18209
MEDOVINE,32256
MEDVEĐA,16240
MEDVEĐA,35224
MEDVEĐA,37244
MEDVEĐICA,12316
MEĐA,16253
MEĐA,23234
MEĐANI,31307
MEĐUGOR,36312
MEĐUHANA,18420
MEĐULUŽJE,11400
MEĐUREČ,35000
MEĐUREČJE,32255
MEĐUREČJE,36342
MEĐUVRŠJE,32102
MEHANE,18433
MEHOVINE,15225
MEKIŠ,18410
MELAJE,36307
MELENCI,23270
MELNICA,12300
MELOVO,16204
MELJAK,11426
MELJANICA,36103
MERĆEZ,18436
MERDARE,18445
MERDŽELAT,18360
MEROŠINA,18252
MEROVAC,18403
MESARCI,15214
MESIĆ,26300
MEŠEVO,37233
METIKOŠ,36212
METKOVIĆ,15356
METLIĆ,15233
METOVNICA,19204
METRIŠ,19224
MEZDRAJA,17525
MEZGRAJA,18202
MEZGRAJA,18215
MIĆUNOVO,24300
MIHAJLOVAC,11312
MIHAJLOVAC,19322
MIHAJLOVO,23202
MIJAČI,14206
MIJAJLICA,16233
MIJAJLOVAC,37244
MIJAKOVCE,17507
MIJANI,31303
MIJATOVAC,35236
MIJOSKA,31304
MIJOVCE,17507
MIKULOVAC,18405
MILAKOVAC,36207
MILAKOVIĆI,31305
MILANOVAC,12316
MILANOVO,16000
MILANOVO,17521
MILATKOVIĆE,36350
MILATOVAC,12320
MILATOVAC,34222
MILATOVIĆI,32234
MILAVAC,14240
MILAVČIĆI,36206
MILENTIJA,37227
MILEŠEVO,21227
MILEŠEVO,31300
MILETIĆEVO,26373
MILEVCI,17540
MILIČINICA,14252
MILIĆE,36343
MILIĆEVCI,32205
MILIĆEVO SELO,31210
MILIĆI,36312
MILIJEŠ,31330
MILINA,15234
MILIVA,35213
MILIVOJCE,17501
MILOČAJ,36204
MILOJKOVAC,18322
MILORCI,14210
MILOŠEV DO,31307
MILOŠEVAC,11318
MILOŠEVAC,15232
MILOŠEVO,19300
MILOŠEVO,35268
MILUŠINAC,18232
MILUTINOVAC,19328
MILUTOVAC,37246
MILJEVIĆ,12253
MILJEVIĆI,31304
MILJKOVAC,18202
MILJKOVAC,18242
MILJKOVAC,19362
MILJKOVICA,18423
MINIĆEVO,19340
MIOKOVCI,32205
MIOKUS,15213
MIONICA (KOSJERIĆ),31265
MIONICA (SELO, VALJEVO)
MIONICA (VAROŠICA, VALJEVO)
MIRANOVAC,18310
MIRANOVAČKA KULA,18310
MIRAŠEVAC,34210
MIRATOVAC,17523
MIRIJEVO,12370
MIRILOVAC,35250
MIRKOVCI,18355
MIRNICA,18430
MIROČ,19220
MIRONIĆ,34325
MIROSALJCI,11567
MIROSALJCI,31236
MIROŠEVCE,16204
MIROVO,19370
MISAČA,34302
MISLOĐIN,11500
MISLOĐIN,11504
MIŠAR,15000
MIŠČIĆE,36305
MIŠEVIĆ,35000
MIŠEVIĆ,35273
MIŠEVIĆI,31320
MIŠIĆEVO,24210
MIŠLJENOVAC,12254
MITROVA,36320
MITROVAC,31251
MLADENOVAC (SELO),11400
MLADENOVAC (VAROŠ),11400
MLADENOVO,21422
MLAKOVAC,32300
MLANČA,36343
MLEKOMINCI,17540
MOČIOCI,32253
MODRA STENA,18215
MODRICA,37206
MOJINCI,18323
MOJKOVIĆ,15312
MOJSINJE,32210
MOJSINJE,37202
MOKLIŠTE,18310
MOKRA,18310
MOKRA GORA,31243
MOKRANJE,19317
MOKRIN,23305
MOL,24435
MOLOVIN,22256
MORANI,36307
MORAVAC,18210
MORAVCI,14240
MORAVSKI BUJMIR,18228
MOROVIĆ,22245
MOSNA,19220
MOŠORIN,21245
MOŠTANICA,17501
MOTRIĆ,35260
MOZGOVO,18229
MRAMOR,18251
MRAMORAC,11420
MRAMORAK,26226
MRAMORSKI POTOK,18252
MRAMORSKO BRDO,18251
MRATIŠIĆ,14202
MRČAJEVCI,32210
MRČE,18437
MRČIĆ,14222
MRČIĆI,31265
MRČKOVAC,12258
MRČKOVINA,31305
MRĐENOVAC,15213
MRKONJE,16247
MRKOVICA,16222
MRLJAK,18407
MRMOŠ,37233
MROVSKA,15226
MRSAĆ,36202
MRŠELJ,18403
MRŠELJI,31213
MRŠINCI,32224
MRŠTANE,16000
MRTVICA,17514
MRVEŠ,16205
MRZENICA,37212
MUČIBABA,19350
MUDRAKOVAC,37000
MUHOVAC,17529
MUHOVO,36314
MUR,36300
MURE,36353
MURGAŠ,14210
MUSINA REKA,36202
MUSTAPIĆ,12254
MUSULJ,17544
MUŠIĆI,31260
MUŠKOVINA,31307
MUŠVETE,31310
MUTANJ,32312
MUZAĆE,18426
MUŽINAC,18235
MUŽLJA,23206
NABOJE,36320
NABRĐE,12206
NADALJ,21216
NADRLJE,35265
NADUMCE,36321
NAKOVO,23311
NAKRIVANJ,16203
NAKRIVANJSKI ČIFLUK,16203
NAKUČANI,15233
NAKUČANI,32312
NAMGA,36307
NANOMIR,14242
NASTAVCE,17501
NAŠUŠKOVICA,18333
NATALINCI,34313
NAUPARE,37221
NAVALIN,16254
NAZARICA,17546
NEGBINA,31317
NEGOSAVLJE,16240
NEGOTIN,19300
NEGOTINAC,36300
NEGOVAC,17522
NEGRIŠORI,32243
NEMENIKUĆE,11450
NEPRIČAVA,14223
NERADIN,22406
NERESNICA,12242
NESALCE,17520
NESVRTA,16220
NESVRTA,17543
NEŠTIN,21314
NEUZINA,23245
NEVADA,18438
NEVADE,32300
NIKINCI,22422
NIKOJEVIĆI,31206
NIKOLA TESLA,18110
NIKOLIČEVO,19311
NIKOLINAC,18230
NIKOLINCI,26322
NIKŠIĆ,34222
NIŠ,18000
NIŠ-CRVENI KRST,18106
NIŠEVAC,18366
NIŠKA BANJA,18205
NIŠ-MEDIANA,18106
NIŠ-MEDIANA,18110
NIŠOR,18300
NIŠ-PALILULA,18106
NIŠ-PALILULA,18110
NIŠ-PALILULA,18250
NIŠ-PANTELEJ,18106
NOĆAJ,22203
NOĆAJE,36307
NOMANICA,16000
NORČA,17523
NOSOLJIN,36350
NOVA BOŽURNA,18400
NOVA BREZOVICA,17508
NOVA CRNJA,23218
NOVA CRVENKA,25224
NOVA GAJDOBRA,21431
NOVA PAZOVA,22330
NOVA TOPOLA,16230
NOVA VAROŠ,31320
NOVACI,14213
NOVACI,37234
NOVI BANOVCI,22303
NOVI BEČEJ,23272
NOVI BRAČIN,37216
NOVI ĐUROVAC,18407
NOVI GLOG,17526
NOVI ITEBEJ,23236
NOVI KARLOVCI,22322
NOVI KNEŽEVAC,23330
NOVI KOZARCI,23313
NOVI KOZJAK,26353
NOVI MILANOVAC,34225
NOVI PAZAR,36300
NOVI PAZAR,36318
NOVI SAD,21000
NOVI SAD,21101
NOVI SAD,21105
NOVI SIP,19326
NOVI SLANKAMEN,22323
NOVI ŽEDNIK,24223
NOVO KORITO,19340
NOVO LANIŠTE,35271
NOVO MILOŠEVO,23273
NOVO MOMČILOVO,18406
NOVO ORAHOVO,24351
NOVO SELO,11324
NOVO SELO,15214
NOVO SELO,15307
NOVO SELO,16222
NOVO SELO,16230
NOVO SELO,17525
NOVO SELO,17530
NOVO SELO,18230
NOVO SELO,18244
NOVO SELO,18310
NOVO SELO,18400
NOVO SELO,18432
NOVO SELO,24207
NOVO SELO,36216
NOVO SELO,36353
NOZRINA,18228
NJEGOŠEVO,24311
OBAJGORA,31250
OBILIĆ,16206
OBLAČINA,18252
OBLAČINSKO JEZERO,18252
OBLIČKA SENA,17501
OBORNJAČA,24312
OBORNJAČA,24437
OBRAŽDA,16233
OBRENOVAC,11500
OBRENOVAC,18322
OBREŽ (KRUŠEVAC),37266
OBREŽ (RUMA),22417
OBROVAC,21423
OBRTINCE,18409
OBRVA,36204
OČAGE,15357
ODOJEVIĆE,36300
ODŽACI,25250
ODŽACI,37240
OGAR,22416
OGLAĐENOVAC,14252
OHOLJE,36306
OJKOVICA,31319
OKLETAC,31255
OKOLIŠTE,18368
OKOSE,36314
OKRUGLICA,18360
OKRUGLICA,37242
OMOLJICA,26230
OPALJENIK,32258
OPARIĆ,35267
OPLANIĆ,34243
OPLANIĆI,36208
OPORNICA,34321
OPOVO,26204
ORAHOVO,36350
ORANE,16233
ORAOVICA,17523
ORAOVICA (KOD CRKOVN,16254
ORAOVICA (KOD GRDELI,16220
ORAŠAC,11508
ORAŠAC,15213
ORAŠAC,16201
ORAŠAC,31305
ORAŠAC,34308
ORAŠE,36309
ORAŠJE,16210
ORAŠJE,37265
OREOVAC,18207
OREOVAC,18310
OREOVICA,12370
OREOVICA,18355
OREŠAC,19362
OREŠAC,26345
OREŠKOVICA,12308
ORID,15213
ORLOVAC,18440
ORLOVAT,23263
ORLJA,18355
ORLJA GLAVA,36343
ORLJANE,18410
ORLJE,36309
ORLJEVO,12315
OROM,24207
OROVAC,31303
OROVIČKA PLANINA,15323
ORUGLICA,16204
OSANICA,12317
OSAONICA,36314
OSAONICA,37240
OSEČENICA,14244
OSEČINA (SELO),14253
OSEČINA (VAROŠICA),14253
OSIPAONICA,11314
OSLADIĆ,14252
OSLARE,17520
OSMAKOVO,18304
OSNIĆ,19370
OSOJE,31303
OSOJE,31305
OSOJE,36300
OSONICA,32250
OSREDCI,37227
OSTATIJA,32254
OSTATOVICA,18215
OSTOJIĆEVO,23326
OSTRA,32210
OSTRA GLAVA,17507
OSTRIKOVAC,35205
OSTROVICA,17512
OSTROVICA,18312
OSTROVICA,36320
OSTROVO,12208
OSTROVO,12220
OSTRUŽANJ,14253
OSTRUŽNICA,11251
OŠLJANE,19340
OŠTRA STIJENA,31305
OŠTRELJ,19226
OTANJ,31210
OTROCI,36215
OVČA,11211
OVČA,11212
OVČAR BANJA,32242
OVČINJA,31255
OVSINJINAC,18242
OVSIŠTE,34310
OZREM,32304
PAČARAĐA,18436
PAČIR,24342
PADEJ,23325
PADEŽ,16220
PADEŽ,37257
PADINA,18258
PADINA,26215
PADINSKA SKELA,11210
PADINSKA SKELA,11213
PAJAZITOVO,34325
PAJEŽ,18310
PAJKOVAC,37258
PAJSAK,37242
PAJSIJEVIĆ,34230
PAKAŠNICA,37000
PAKLEŠTICA,18300
PAKLJE,14206
PAKOVRAĆE,32102
PALEŽNICA,14245
PALIĆ,24413
PALIGRACE,18202
PALIKUĆA,16000
PALILULA,18363
PALOJCE,16220
PALJA,17535
PALJANE,35230
PALJEVO,36309
PALJEVŠTICA,37225
PALJINA,18202
PALJUVI,14210
PAMBUKOVICA,14213
PANČEVO,26000
PANČEVO,26101
PANČEVO,26111
PANEVLJE,17545
PANKOVO,12300
PANOJEVIĆE,36350
PANONIJA,24330
PANJEVAC,35213
PANJEVAC,37235
PAPIĆE,36310
PAPRATIŠTE,31215
PAPRATNA,19352
PARAĆIN,35250
PARADA,18437
PARAGE,21434
PARALOVO,17540
PARALOVO,36300
PARAMUN,31262
PARCANE,37257
PARCANI,11233
PARČIN,37235
PARDIK,37213
PARMENAC,32102
PARTA,26345
PARTIZANI,34305
PARUNOVAC,37201
PASI POLJANA,18106
PASJAČ,18300
PASJAČA,18207
PASJAČA,18407
PASJAK,37201
PASJI POTOK,36300
PASKAŠIJA,18322
PASKOVAC,15315
PAŠINAC,18404
PAŠTRIĆ,14242
PAUNE,14202
PAVLICA,36346
PAVLIŠ,26333
PAVLOVAC,17521
PAVLOVAC,34313
PAVLOVCI,22400
PAVLJE,36300
PEAR,31241
PECKA,14207
PEČANICA,12253
PEČENO,17523
PEČENOG,36207
PEČENJEVCE,16251
PEĆANI,11260
PEĆINCI,22410
PEJINOVIĆ,15225
PEJKOVAC,18413
PEKČANICA,36205
PEPELJ,31250
PEPELJEVAC,14224
PEPELJEVAC,18430
PEPELJEVAC,37208
PERIŠ,18208
PERLEZ,23260
PERTATE,16232
PERUĆAC,31256
PERUNIKA,18430
PERUTINA,18415
PESTIŠ,18409
PETAČINCI,18326
PETINA,37206
PETKA,11550
PETKA,12208
PETKOVICA,15306
PETLOVAČA,15304
PETNICA,14104
PETNICA,32224
PETRIJEVO,11328
PETRILJE,16240
PETRLAŠ,18323
PETROPOLJE,36207
PETROVAC,12300
PETROVAC,16000
PETROVAC,16233
PETROVAC,17525
PETROVAC,18300
PETROVAC,18405
PETROVAC,34110
PETROVARADIN,21132
PETROVČIĆ,11279
PETROVO POLJE,36312
PETROVO SELO,19321
PETROVO SELO,19325
PETRUŠA,19340
PEVAŠTICA,18436
PILARETA,36300
PILATOVIĆI,31210
PILICA,31250
PINOSAVA,11223
PINOSAVA,11226
PIRKOVAC,18201
PIROMAN,11507
PIROT,18300
PIROT,18309
PISKALJE,18424
PISKANJA,36344
PISKOPOVCE,36321
PISKUPOVO,16201
PIVNICE,21469
PLANA,35247
PLANA,36315
PLANA,36342
PLANDIŠTE,26360
PLANINA,15314
PLANINICA,14244
PLANINICA,19208
PLANINICA,37240
PLASKOVAC,34314
PLAŠĆE,31335
PLATIČEVO,22420
PLAVCE,16205
PLAVKOVO,36353
PLAVNA (BAČKA PALANKA),21428
PLAVNA (NEGOTIN),19307
PLAŽANE,35212
PLENIBABE,36320
PLEŠ,37238
PLEŠIN,36350
PLOČA,15300
PLOČA,17544
PLOČA,37238
PLOČICA,26229
PLOČNIK,18424
PLOČNIK,37216
PLUŽAC,14253
PLUŽINA,18366
PLJAKOVO,18430
POBEDA,24313
POBRĐE,36300
POBRĐE,36344
POCERSKI METKOVIĆ,15232
POCERSKI PRIČINOVIĆ,15000
POCESJE,36350
POČEKOVINA,37243
POĆUTA,14206
PODA,36313
PODGORAC,19233
PODGORAC,37213
PODINA,18412
PODLOKANJ,23332
PODNEMIĆ,15320
PODRIMCE,16000
PODUNAVCI,36215
PODVIS,19362
PODVRŠKA,19321
POGANOVO,18326
POGLED,31230
POJATE,37214
POKREVENIK,18300
POKRVENIK,36321
POKRVENIK,36344
POLATNA,12370
POLOKCE,36305
POLOM,17510
POLOM,17532
POLOM,32304
POLUMIR,36342
POLJACI,37206
POLJANA,12372
POLJANE,11506
POLJANICE,14246
POLJNA,37246
POLJSKA RŽANA,18300
POMIJAČA,15234
PONIKOVICA,31203
PONIKVE,12222
PONOR,18300
PONOR,19350
PONORAC,36310
POPADIĆ,14243
POPE,36300
POPE,36320
POPIĆE,36309
POPINA,37240
POPINCI,22428
POPOVA,18420
POPOVAC (JAGODINA),35254
POPOVAC (NIŠ),18106
POPOVAC (POŽAREVAC),12221
POPOVCE,16230
POPOVCI,37230
POPOVICA,19306
POPOVIĆ,11233
POPOVIĆ,34210
POPOVIĆI,36203
POPOVNJAK,35215
POPŠICA,18201
POPUČKE,14221
PORODIN,12375
PORODIN,18214
POROŠTICA,16230
POROŠTICA,16247
PORUŽNICA,18230
POSKURICE,34219
POSLON,37215
POSTENJE,15319
POSTENJE,36300
POTKRŠ,31305
POTOČAC,35207
POTOČANJE,31205
POTOČIĆ,18423
POTOK,31305
POTPEĆE,31205
POTPORANJ,26345
POTREB,36307
POTRKANJE,19345
POZLATA,37204
POŽAREVAC,12000
POŽEGA,31210
POŽEGA,36300
POŽEGRMAC,31335
POŽEŽENO,12220
POŽEŽINA,36300
PRAČA,18320
PRAHOVO,19330
PRALJA,36310
PRANJANI,32308
PRANJCI,31304
PRASKOVČE,37202
PRAVOŠEVO,31307
PRĆENOVA,36300
PRĆENOVA,36305
PRĆILOVICA,18210
PREBREZA,18420
PREDANČA,16212
PREDEJANE (SELO),16222
PREDEJANE (VAROŠ),16222
PREDOLE,36342
PREDVORICA,15213
PREKADIN,18424
PREKAŠNICA,18423
PREKODOLCE,17510
PREKONOGA,18365
PREKONOZI,18223
PREKOPČELICA,16230
PREKOPEČA,34204
PREKOPUCE,18403
PREKORAĐE,18445
PRELJINA,32212
PREMEĆA,32224
PREOBRAŽENJE,17501
PRESEČINA,16000
PRESEKA,18333
PRESEKA,32253
PRESLAP,16213
PREŠEVO,17523
PRETEŽANA,18425
PRETINA,17524
PRETOKE,34240
PRETREŠNJA,18420
PRETRKOVAC,37213
PREVALAC,17545
PREVEŠT,35264
PREVETICA,18445
PRHOVO,22442
PRIBOJ,31330
PRIBOJ,31333
PRIBOJ (LESKOVAC),16000
PRIBOJ (VLADIČIN HAN),17512
PRIBOJSKA GOLEŠA,31330
PRIBOJSKE ČELICE,31337
PRIBOVCE,17529
PRIČEVAC,19350
PRIČEVIĆ,14255
PRIDOLI,31250
PRIDVORICA,14223
PRIDVORICA,16205
PRIDVORICA,18420
PRIDVORICA,32102
PRIDVORICA,32254
PRIDVORICE,11420
PRIGREVICA,25263
PRIJANOVIĆI,31210
PRIJEPOLJE,31300
PRIJEPOLJE,31303
PRIJEPOLJE,31304
PRIJEVOR,32205
PRIJEZDIĆ,14203
PRILEPAC,16210
PRILIČKI KISELJAK,32252
PRILIKE,32252
PRILIPAC,31210
PRISJAN,18300
PRISLONICA,32212
PRIVINA GLAVA,22257
PRKOSAVA,11566
PRLITA,19341
PRNJAVOR,15306
PRNJAVOR,32315
PRNJAVOR,34222
PRNJAVOR,37240
PROGAR,11275
PROGORELICA,36340
PROGOREOCI,34305
PROKUPLJE,18400
PROLESJE,17561
PROLOM,18433
PROSEK,18206
PROŠTINAC,35217
PROTOPOPINCI,18323
PROVALJENIK,18330
PROVO,15215
PRUGOVAC,18225
PRUGOVO,12372
PRUŽANJ,36307
PRUŽATOVAC,11413
PRVA KUTINA,18110
PRVONEK,17554
PRŽOJNE,16212
PŠANIK,32235
PUDARCI,11430
PUHOVAC,37230
PUHOVO,32240
PUKOVAC,18255
PUSTA TUŠIMLJA,36305
PUSTO ŠILOVO,16240
PUSTOVLAH,36305
PUTINCI,22404
PUTNIKOVO,26216
RABAS,14201
RABE,23333
RABENOVAC,35274
RABROVAC,11412
RABROVO,12254
RAČA,18440
RAČA,31250
RAČA,31330
RAČA,31333
RAČA,34210
RADALJ,15318
RADALJ,15321
RADALJEVO,32252
RADALJICA,36314
RADANOVCI,31265
RADEJNA,18323
RADENKA,12255
RADENKOVAC,18230
RADENKOVIĆ,22203
RADEVCE,16230
RADEVCE,18213
RADIČEVAC,19345
RADIČEVCI,17540
RADIČEVIĆ,21225
RADIJEVIĆI,31320
RADIKINA BARA,18110
RADINAC,11311
RADINOVAC,16230
RADINJINCI,18217
RADLJEVO,14212
RADMANOVO,37225
RADMILOVIĆ,34240
RADMIROVAC,18201
RADOBIĆ,14242
RADOBUĐA,31230
RADOINJA,31318
RADOJEVO,23221
RADONJICA,16203
RADOSINJ,18332
RADOŠEVAC,12223
RADOŠEVAC,18330
RADOŠEVO,31233
RADOŠEVO,31234
RADOŠIĆE,36350
RADOŠIN,35208
RADOVANJE,11320
RADOVAŠNICA,15235
RADOVCI,31210
RADOVNICA,17561
RADUHOVCE,36321
RADUJEVAC,19334
RADUNJE,37226
RADUŠA,14213
RADUŠA,31242
RADUŠA,36320
RAĐEVO SELO,14000
RAFUNA,16230
RAGODEŠ,18355
RAJAC,19314
RAJAC,32222
RAJČEVCE,17525
RAJČILOVCI,17540
RAJČINOVIĆE,36300
RAJČINOVIĆKA TRNAVA,36300
RAJETIĆE,36300
RAJINAC,37240
RAJINCE,17523
RAJKINAC,35218
RAJKOVAC,11400
RAJKOVAC,11406
RAJKOVAC,34312
RAJKOVIĆ,14202
RAJKOVIĆE,36305
RAJNO POLJE,16201
RAKARI,14243
RAKINAC,11325
RAKITA,18333
RAKITOVO,35219
RAKLJA,37230
RAKOV DOL,18332
RAKOVA,32212
RAKOVA BARA,12257
RAKOVAC,17520
RAKOVAC,21299
RAKOVAC,36314
RAKOVAC,36345
RAKOVICA,31313
RALJA (BEOGRAD),11233
RALJA (SMEDEREVO),11311
RALJIN,18332
RAM,12209
RAMAĆA,34205
RAMOŠEVO,36320
RANATOVCE,17523
RANILOVIĆ,34302
RANKOVA REKA,18407
RANOVAC,12304
RANUTOVAC,17501
RASNA,31210
RASNICA,18300
RASNO,31300
RASNO,36312
RASPOGANČE,36311
RAST,36305
RASTENOVIĆE,36313
RASTINA,25283
RASTIŠTE,31256
RASTOVNICA,18400
RAŠANAC,12315
RAŠČIĆI,32250
RAŠEVICA,35206
RAŠICA,18420
RAŠKA,36350
RAŠKOVIĆ,34240
RAŠKOVIĆE,36312
RATAJE,17521
RATAJSKA,31303
RATAJSKA,31304
RATARE,35256
RATARI,11411
RATARI,11509
RATINA,36212
RATKOVAC,14223
RATKOVIĆ,35260
RATKOVO,25253
RAUTOVO,18205
RAVANICA,36220
RAVNA,19345
